id,category,operation,shape,semantic_qualification,numpy_median_ns,cnumpy_median_ns,cnumpy_over_numpy,winner,numpy_cv,cnumpy_cv,numpy_p95_ns,cnumpy_p95_ns
angle/f64/100000,unary,angle,100000,N/A,809887.5,225033.59375,0.27785784291028076,cnumpy,0.04432405883233144,0.1369360138562717,865281.25,273439.14062499994
angle/f64/1000000,unary,angle,1000000,N/A,10413250.0,3483975.0,0.334571339399323,cnumpy,0.06424504076312883,0.08521539840434113,11324135.0,3711346.25
arange/f64/1000,creation,arange,1000,N/A,1641.595458984375,18071.923828125,11.008755981394934,NumPy,0.07156146509571217,0.07077217134047878,1808.3245849609375,19512.6513671875
arange/f64/10000,creation,arange,10000,N/A,9587.98828125,20039.599609375,2.09007343579715,NumPy,0.11862046725140708,0.0723205519773297,11718.537597656246,21695.2392578125
arange/f64/100000,creation,arange,100000,N/A,79585.546875,79564.453125,0.9997349550159763,cnumpy,0.0740572257527874,0.09209793449627492,89938.828125,94953.0859375
arange/f64/1000000,creation,arange,1000000,N/A,3516100.0,2086143.75,0.5933118369784705,cnumpy,0.08017075942199581,0.04069368614110535,3908523.75,2251844.375
argmax/f64/1000,reduction,argmax,1000,numpy-1.25/task6-reduction-v1,2076.96533203125,8937.7685546875,4.30328249434306,NumPy,0.07851014174559047,0.049305446252494105,2337.3773193359375,9469.638671875
argmax/f64/10000,reduction,argmax,10000,numpy-1.25/task6-reduction-v1,5636.1328125,27561.9140625,4.890217278303358,NumPy,0.13298404728196844,0.07966351847159783,7184.533691406249,30651.435546874996
argmax/f64/100000,reduction,argmax,100000,numpy-1.25/task6-reduction-v1,47771.09375,208739.84375,4.369584771125321,NumPy,0.13433025658080533,0.09025875221332548,58559.68749999999,242837.73437499997
argmax/f64/1000000,reduction,argmax,1000000,numpy-1.25/task6-reduction-v1,567026.5625,1962131.25,3.4603868315251987,NumPy,0.11769647114324068,0.047745164055194515,712909.375,2108271.875
argpartition/f64/10000,sorting,argpartition,10000,N/A,72192.1875,136875.78125,1.8959916022769083,NumPy,0.18336519459826864,0.08122734782703174,87800.68359374999,154324.53125
argpartition/f64/1000000,sorting,argpartition,1000000,N/A,17255050.0,14921350.0,0.8647526376336203,cnumpy,0.09879017385225983,0.1001191514464559,20252390.0,19091525.0
argpartition_nan/f64/10000,sorting,argpartition_nan,10000,N/A,160740.625,51508.3984375,0.320444184147598,cnumpy,0.1356499119751246,0.0946227866093665,186298.203125,60142.71484375
argpartition_nan/f64/1000000,sorting,argpartition_nan,1000000,N/A,17256900.0,9349050.0,0.5417572101594145,cnumpy,0.15758433741130418,0.057701836866658175,23774980.0,10249364.999999998
argsort/f64/1000,sorting,argsort,1000,numpy-1.25/task7-sort-set-v1,20966.796875,100977.34375,4.816059618071728,NumPy,0.1597911801017159,0.12016797393177853,27855.078125,125183.86718749997
